"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","0.35","","","","2"
"2021-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","0.45","","","","2"
"2021-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","0.72","","","","2"
"2021-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","0.76","","","","2"
"2021-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","0.76","","","","2"
"2021-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","0.81","","","","2"
"2021-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","0.78","","","","2"
"2021-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","0.76","","","","2"
"2021-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","0.80","","","","2"
"2021-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","1.15","","","","2"
"2021-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","1.39","","","","2"
"2021-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","1.25","","","","2"
"2022-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","1.50","","","","2"
"2022-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","1.65","","","","2"
"2022-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","1.95","","","","2"
"2022-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","2.58","","","","2"
"2022-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","2.72","","","","2"
"2022-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.16","","","","2"
"2022-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.06","","","","2"
"2022-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.13","","","","2"
"2022-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.35","","","","2"
"2022-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.64","","","","2"
"2022-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.49","","","","2"
"2022-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.24","","","","2"
"2023-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.16","","","","2"
"2023-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.39","","","","2"
"2023-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.24","","","","2"
"2023-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.13","","","","2"
"2023-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.32","","","","2"
"2023-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.77","","","","2"
"2023-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.90","","","","2"
"2023-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","4.08","","","","2"
"2023-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","4.19","","","","2"
"2023-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","4.33","","","","2"
"2023-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.88","","","","2"
"2023-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 3-5 year","Percent","239","units","0","v122500","1.61","3.35","","","","2"
"2005-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.03","","","","2"
"2005-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.97","","","","2"
"2005-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.15","","","","2"
"2005-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.96","","","","2"
"2005-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.86","","","","2"
"2005-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.66","","","","2"
"2005-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.77","","","","2"
"2005-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.75","","","","2"
"2005-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.72","","","","2"
"2005-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.93","","","","2"
"2005-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.01","","","","2"
"2005-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.97","","","","2"
"2006-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.95","","","","2"
"2006-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.14","","","","2"
"2006-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.16","","","","2"
"2006-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.38","","","","2"
"2006-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.37","","","","2"
"2006-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.43","","","","2"
"2006-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.44","","","","2"
"2006-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.20","","","","2"
"2006-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.04","","","","2"
"2006-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.06","","","","2"
"2006-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.95","","","","2"
"2006-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.95","","","","2"
"2007-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.09","","","","2"
"2007-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.06","","","","2"
"2007-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.99","","","","2"
"2007-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.13","","","","2"
"2007-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.29","","","","2"
"2007-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.63","","","","2"
"2007-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.61","","","","2"
"2007-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.45","","","","2"
"2007-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.33","","","","2"
"2007-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.33","","","","2"
"2007-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","4.06","","","","2"
"2007-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.94","","","","2"
"2008-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.77","","","","2"
"2008-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.68","","","","2"
"2008-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.29","","","","2"
"2008-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.38","","","","2"
"2008-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.42","","","","2"
"2008-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.64","","","","2"
"2008-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.64","","","","2"
"2008-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.42","","","","2"
"2008-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.33","","","","2"
"2008-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.43","","","","2"
"2008-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.23","","","","2"
"2008-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.56","","","","2"
"2009-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.37","","","","2"
"2009-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.49","","","","2"
"2009-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.19","","","","2"
"2009-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.22","","","","2"
"2009-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.56","","","","2"
"2009-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.13","","","","2"
"2009-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.09","","","","2"
"2009-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.13","","","","2"
"2009-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.99","","","","2"
"2009-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.06","","","","2"
"2009-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.01","","","","2"
"2009-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.10","","","","2"
"2010-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.16","","","","2"
"2010-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.07","","","","2"
"2010-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.17","","","","2"
"2010-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.40","","","","2"
"2010-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.06","","","","2"
"2010-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.05","","","","2"
"2010-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.95","","","","2"
"2010-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.68","","","","2"
"2010-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.54","","","","2"
"2010-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.41","","","","2"
"2010-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.67","","","","2"
"2010-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.92","","","","2"
"2011-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.99","","","","2"
"2011-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.13","","","","2"
"2011-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.95","","","","2"
"2011-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","3.04","","","","2"
"2011-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.78","","","","2"
"2011-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.68","","","","2"
"2011-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.63","","","","2"
"2011-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.08","","","","2"
"2011-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.92","","","","2"
"2011-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.01","","","","2"
"2011-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.81","","","","2"
"2011-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.67","","","","2"
"2012-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.68","","","","2"
"2012-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.71","","","","2"
"2012-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.88","","","","2"
"2012-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.86","","","","2"
"2012-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.66","","","","2"
"2012-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.55","","","","2"
"2012-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.45","","","","2"
"2012-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.63","","","","2"
"2012-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.63","","","","2"
"2012-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.61","","","","2"
"2012-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.54","","","","2"
"2012-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.58","","","","2"
"2013-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.70","","","","2"
"2013-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.73","","","","2"
"2013-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.61","","","","2"
"2013-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.45","","","","2"
"2013-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.57","","","","2"
"2013-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.03","","","","2"
"2013-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.19","","","","2"
"2013-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.34","","","","2"
"2013-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.43","","","","2"
"2013-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.23","","","","2"
"2013-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.24","","","","2"
"2013-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.29","","","","2"
"2014-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.20","","","","2"
"2014-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.01","","","","2"
"2014-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.01","","","","2"
"2014-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.01","","","","2"
"2014-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.86","","","","2"
"2014-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.02","","","","2"
"2014-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.93","","","","2"
"2014-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.80","","","","2"
"2014-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.96","","","","2"
"2014-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.78","","","","2"
"2014-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.79","","","","2"
"2014-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.64","","","","2"
"2015-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.24","","","","2"
"2015-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.00","","","","2"
"2015-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.08","","","","2"
"2015-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.08","","","","2"
"2015-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.40","","","","2"
"2015-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.53","","","","2"
"2015-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.27","","","","2"
"2015-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.10","","","","2"
"2015-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.25","","","","2"
"2015-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.21","","","","2"
"2015-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.38","","","","2"
"2015-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.21","","","","2"
"2016-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.96","","","","2"
"2016-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.86","","","","2"
"2016-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.03","","","","2"
"2016-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.07","","","","2"
"2016-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.02","","","","2"
"2016-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.92","","","","2"
"2016-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.83","","","","2"
"2016-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.83","","","","2"
"2016-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.90","","","","2"
"2016-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.96","","","","2"
